id,song_name,song_artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
5y4761pjcksXs1hNsCmc4n,Sunshine Of Your Love,Cream,0.691,0.592,2,-8.089,1,0.0366,0.389,3.29e-05,0.124,0.736,115.152,audio_features,5y4761pjcksXs1hNsCmc4n,spotify:track:5y4761pjcksXs1hNsCmc4n,https://api.spotify.com/v1/tracks/5y4761pjcksXs1hNsCmc4n,https://api.spotify.com/v1/audio-analysis/5y4761pjcksXs1hNsCmc4n,250400,4
54flyrjcdnQdco7300avMJ,We Will Rock You - Remastered,Queen,0.693,0.497,2,-7.316,1,0.119,0.679,0,0.258,0.473,81.308,audio_features,54flyrjcdnQdco7300avMJ,spotify:track:54flyrjcdnQdco7300avMJ,https://api.spotify.com/v1/tracks/54flyrjcdnQdco7300avMJ,https://api.spotify.com/v1/audio-analysis/54flyrjcdnQdco7300avMJ,122067,4
1zGk1kgAxCpg6PHjGuLe4J,Pinball Wizard,The Who,0.543,0.715,2,-8.89,1,0.0356,0.0192,0,0.256,0.468,124.011,audio_features,1zGk1kgAxCpg6PHjGuLe4J,spotify:track:1zGk1kgAxCpg6PHjGuLe4J,https://api.spotify.com/v1/tracks/1zGk1kgAxCpg6PHjGuLe4J,https://api.spotify.com/v1/audio-analysis/1zGk1kgAxCpg6PHjGuLe4J,180943,4
0832Tptls5YicHPGgw7ssP,Beast Of Burden - Remastered,The Rolling Stones,0.786,0.87,1,-3.875,0,0.0316,0.413,0.000494,0.0389,0.864,100.66,audio_features,0832Tptls5YicHPGgw7ssP,spotify:track:0832Tptls5YicHPGgw7ssP,https://api.spotify.com/v1/tracks/0832Tptls5YicHPGgw7ssP,https://api.spotify.com/v1/audio-analysis/0832Tptls5YicHPGgw7ssP,265173,4
38Ngied9rBORlAbLYNCl4k,Once in a Lifetime - 2005 Remaster,Talking Heads,0.644,0.919,2,-6.289,1,0.0561,0.181,0.134,0.622,0.871,117.459,audio_features,38Ngied9rBORlAbLYNCl4k,spotify:track:38Ngied9rBORlAbLYNCl4k,https://api.spotify.com/v1/tracks/38Ngied9rBORlAbLYNCl4k,https://api.spotify.com/v1/audio-analysis/38Ngied9rBORlAbLYNCl4k,259907,4
3sY6z4pGcxpMwx3W026WtU,Peace of Mind,Boston,0.421,0.677,4,-6.183,1,0.0343,0.000989,9.65e-05,0.211,0.683,127.67,audio_features,3sY6z4pGcxpMwx3W026WtU,spotify:track:3sY6z4pGcxpMwx3W026WtU,https://api.spotify.com/v1/tracks/3sY6z4pGcxpMwx3W026WtU,https://api.spotify.com/v1/audio-analysis/3sY6z4pGcxpMwx3W026WtU,303587,4
3IOQZRcEkplCXg6LofKqE9,Iron Man - 2012 - Remaster,Black Sabbath,0.336,0.792,9,-10.875,1,0.084,0.00351,0.00175,0.0437,0.427,155.587,audio_features,3IOQZRcEkplCXg6LofKqE9,spotify:track:3IOQZRcEkplCXg6LofKqE9,https://api.spotify.com/v1/tracks/3IOQZRcEkplCXg6LofKqE9,https://api.spotify.com/v1/audio-analysis/3IOQZRcEkplCXg6LofKqE9,355304,4
7Ar4G7Ci11gpt6sfH9Cgz5,Listen to the Music,The Doobie Brothers,0.645,0.598,1,-13.18,0,0.0335,0.221,3.53e-06,0.0721,0.913,105.929,audio_features,7Ar4G7Ci11gpt6sfH9Cgz5,spotify:track:7Ar4G7Ci11gpt6sfH9Cgz5,https://api.spotify.com/v1/tracks/7Ar4G7Ci11gpt6sfH9Cgz5,https://api.spotify.com/v1/audio-analysis/7Ar4G7Ci11gpt6sfH9Cgz5,227267,4
52dm9op3rbfAkc1LGXgipW,Wild Horses - 2009 Mix,The Rolling Stones,0.432,0.389,7,-6.517,1,0.0255,0.687,0.0107,0.0788,0.158,139.506,audio_features,52dm9op3rbfAkc1LGXgipW,spotify:track:52dm9op3rbfAkc1LGXgipW,https://api.spotify.com/v1/tracks/52dm9op3rbfAkc1LGXgipW,https://api.spotify.com/v1/audio-analysis/52dm9op3rbfAkc1LGXgipW,341773,4
5YaskwnGDZFDRipaqzbwQx,Your Love (9PM),ATB,0.669,0.784,7,-5.603,1,0.112,0.194,6.28e-06,0.115,0.517,125.993,audio_features,5YaskwnGDZFDRipaqzbwQx,spotify:track:5YaskwnGDZFDRipaqzbwQx,https://api.spotify.com/v1/tracks/5YaskwnGDZFDRipaqzbwQx,https://api.spotify.com/v1/audio-analysis/5YaskwnGDZFDRipaqzbwQx,150053,4
1tpJ6wdE1jOg8aThxas4oR,The World We Left Behind (feat. KARRA),KSHMR,0.483,0.82,5,-7.586,0,0.052,0.0149,1.76e-06,0.101,0.275,101.036,audio_features,1tpJ6wdE1jOg8aThxas4oR,spotify:track:1tpJ6wdE1jOg8aThxas4oR,https://api.spotify.com/v1/tracks/1tpJ6wdE1jOg8aThxas4oR,https://api.spotify.com/v1/audio-analysis/1tpJ6wdE1jOg8aThxas4oR,197228,4
4crczEC1PpoD8TsDsmoWNI,Goodbye,Imanbek,0.741,0.931,10,-3.447,0,0.0563,0.0225,0.000102,0.191,0.517,125.011,audio_features,4crczEC1PpoD8TsDsmoWNI,spotify:track:4crczEC1PpoD8TsDsmoWNI,https://api.spotify.com/v1/tracks/4crczEC1PpoD8TsDsmoWNI,https://api.spotify.com/v1/audio-analysis/4crczEC1PpoD8TsDsmoWNI,144000,4
5uEYRdEIh9Bo4fpjDd4Na9,Goosebumps - Remix,Travis Scott,0.841,0.593,1,-7.846,1,0.0379,0.418,0,0.124,0.808,124.917,audio_features,5uEYRdEIh9Bo4fpjDd4Na9,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,https://api.spotify.com/v1/tracks/5uEYRdEIh9Bo4fpjDd4Na9,https://api.spotify.com/v1/audio-analysis/5uEYRdEIh9Bo4fpjDd4Na9,162803,4
2Q8fFORnsDE6I3RNvSLXSf,Gotta Be You,NERVO,0.642,0.869,6,-5.271,0,0.0452,0.252,0.0288,0.0708,0.376,123.91,audio_features,2Q8fFORnsDE6I3RNvSLXSf,spotify:track:2Q8fFORnsDE6I3RNvSLXSf,https://api.spotify.com/v1/tracks/2Q8fFORnsDE6I3RNvSLXSf,https://api.spotify.com/v1/audio-analysis/2Q8fFORnsDE6I3RNvSLXSf,149032,4
3DTqHfTGj1c6y2gDXsTez4,Regardless,RAYE,0.749,0.82,7,-6.114,1,0.0478,0.0205,0.000685,0.0775,0.534,120.066,audio_features,3DTqHfTGj1c6y2gDXsTez4,spotify:track:3DTqHfTGj1c6y2gDXsTez4,https://api.spotify.com/v1/tracks/3DTqHfTGj1c6y2gDXsTez4,https://api.spotify.com/v1/audio-analysis/3DTqHfTGj1c6y2gDXsTez4,197573,4
4NexTaCZZ7Ehnf03A6SVjt,Dandelion,Galantis,0.8,0.66,0,-4.903,1,0.158,0.158,0.02,0.14,0.634,117.923,audio_features,4NexTaCZZ7Ehnf03A6SVjt,spotify:track:4NexTaCZZ7Ehnf03A6SVjt,https://api.spotify.com/v1/tracks/4NexTaCZZ7Ehnf03A6SVjt,https://api.spotify.com/v1/audio-analysis/4NexTaCZZ7Ehnf03A6SVjt,140012,4
0FRavXSn6XmeItbuJR3VrR,Space Melody (Edward Artemyev) (feat. Leony),VIZE,0.898,0.759,7,-4.942,1,0.114,0.227,0.00102,0.104,0.24,127.966,audio_features,0FRavXSn6XmeItbuJR3VrR,spotify:track:0FRavXSn6XmeItbuJR3VrR,https://api.spotify.com/v1/tracks/0FRavXSn6XmeItbuJR3VrR,https://api.spotify.com/v1/audio-analysis/0FRavXSn6XmeItbuJR3VrR,180152,4
1w8DxFHDDInmn5TovLKKrW,Save My Life (feat. Lovespeake),David Guetta,0.704,0.745,11,-7.664,0,0.0448,0.00135,0.741,0.234,0.0511,128.002,audio_features,1w8DxFHDDInmn5TovLKKrW,spotify:track:1w8DxFHDDInmn5TovLKKrW,https://api.spotify.com/v1/tracks/1w8DxFHDDInmn5TovLKKrW,https://api.spotify.com/v1/audio-analysis/1w8DxFHDDInmn5TovLKKrW,183750,4
02oT3HvcsXD64VwOBtH8yM,Hearts on Fire,ILLENIUM,0.365,0.765,1,-4.449,1,0.0416,0.0088,2.06e-06,0.0959,0.241,179.955,audio_features,02oT3HvcsXD64VwOBtH8yM,spotify:track:02oT3HvcsXD64VwOBtH8yM,https://api.spotify.com/v1/tracks/02oT3HvcsXD64VwOBtH8yM,https://api.spotify.com/v1/audio-analysis/02oT3HvcsXD64VwOBtH8yM,236318,3
0pJDnLRe38vYS1zAhpsESV,Children - Edit Mix,Tinlicker,0.638,0.907,5,-9.357,0,0.0424,0.0208,0.855,0.107,0.0362,124.007,audio_features,0pJDnLRe38vYS1zAhpsESV,spotify:track:0pJDnLRe38vYS1zAhpsESV,https://api.spotify.com/v1/tracks/0pJDnLRe38vYS1zAhpsESV,https://api.spotify.com/v1/audio-analysis/0pJDnLRe38vYS1zAhpsESV,245927,4
0XQypgwTXf0LS7ZGx13XTA,Time (feat. Rhye),SG Lewis,0.75,0.819,10,-6.6,0,0.151,0.0674,0.000979,0.308,0.614,116.054,audio_features,0XQypgwTXf0LS7ZGx13XTA,spotify:track:0XQypgwTXf0LS7ZGx13XTA,https://api.spotify.com/v1/tracks/0XQypgwTXf0LS7ZGx13XTA,https://api.spotify.com/v1/audio-analysis/0XQypgwTXf0LS7ZGx13XTA,259173,4
5WYB4aZkflwjAApBoDCYkz,Astronomia,Tony Igy,0.697,0.81,6,-5.128,0,0.0669,0.0424,0.000233,0.322,0.558,125.979,audio_features,5WYB4aZkflwjAApBoDCYkz,spotify:track:5WYB4aZkflwjAApBoDCYkz,https://api.spotify.com/v1/tracks/5WYB4aZkflwjAApBoDCYkz,https://api.spotify.com/v1/audio-analysis/5WYB4aZkflwjAApBoDCYkz,156888,4
7CH8J4ulT49UfZwSDSkSZA,i miss u (with Au/Ra),Jax Jones,0.668,0.726,9,-7.512,1,0.0468,0.0387,0,0.134,0.453,124.075,audio_features,7CH8J4ulT49UfZwSDSkSZA,spotify:track:7CH8J4ulT49UfZwSDSkSZA,https://api.spotify.com/v1/tracks/7CH8J4ulT49UfZwSDSkSZA,https://api.spotify.com/v1/audio-analysis/7CH8J4ulT49UfZwSDSkSZA,172143,4
7GiozRoMk95aFl1WbrDdjX,Nobody,NOTD,0.818,0.773,8,-5.714,0,0.0579,0.0166,7.64e-06,0.377,0.878,122.016,audio_features,7GiozRoMk95aFl1WbrDdjX,spotify:track:7GiozRoMk95aFl1WbrDdjX,https://api.spotify.com/v1/tracks/7GiozRoMk95aFl1WbrDdjX,https://api.spotify.com/v1/audio-analysis/7GiozRoMk95aFl1WbrDdjX,143953,4
4cG7HUWYHBV6R6tHn1gxrl,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton,0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,audio_features,4cG7HUWYHBV6R6tHn1gxrl,spotify:track:4cG7HUWYHBV6R6tHn1gxrl,https://api.spotify.com/v1/tracks/4cG7HUWYHBV6R6tHn1gxrl,https://api.spotify.com/v1/audio-analysis/4cG7HUWYHBV6R6tHn1gxrl,169153,4
1Qw4FBX30bGdutJ19HBD7T,Lovefool (feat. Pia Mia),twocolors,0.64,0.796,6,-5.141,1,0.0606,0.0233,0,0.239,0.164,122.905,audio_features,1Qw4FBX30bGdutJ19HBD7T,spotify:track:1Qw4FBX30bGdutJ19HBD7T,https://api.spotify.com/v1/tracks/1Qw4FBX30bGdutJ19HBD7T,https://api.spotify.com/v1/audio-analysis/1Qw4FBX30bGdutJ19HBD7T,190244,4
27bZ77uG7mEhydpaPvThR6,Turn Back Time,Diplo,0.751,0.783,10,-7.974,0,0.0332,0.176,0.000933,0.114,0.398,123.998,audio_features,27bZ77uG7mEhydpaPvThR6,spotify:track:27bZ77uG7mEhydpaPvThR6,https://api.spotify.com/v1/tracks/27bZ77uG7mEhydpaPvThR6,https://api.spotify.com/v1/audio-analysis/27bZ77uG7mEhydpaPvThR6,147261,4
2Rr1INov0ckj7bLTsk9LV1,No Time For Tears,Nathan Dawe,0.543,0.881,9,-3.035,0,0.188,0.0263,1.41e-05,0.107,0.397,125.009,audio_features,2Rr1INov0ckj7bLTsk9LV1,spotify:track:2Rr1INov0ckj7bLTsk9LV1,https://api.spotify.com/v1/tracks/2Rr1INov0ckj7bLTsk9LV1,https://api.spotify.com/v1/audio-analysis/2Rr1INov0ckj7bLTsk9LV1,196777,4
12aAoKT43mVGdW1ofZVCwr,Never Gonna Forget (with Diplo feat. Elderbrook),Black Coffee,0.694,0.675,11,-9.89,0,0.0284,0.0382,0.00838,0.0858,0.455,119.96,audio_features,12aAoKT43mVGdW1ofZVCwr,spotify:track:12aAoKT43mVGdW1ofZVCwr,https://api.spotify.com/v1/tracks/12aAoKT43mVGdW1ofZVCwr,https://api.spotify.com/v1/audio-analysis/12aAoKT43mVGdW1ofZVCwr,199768,4
3IaDHisoQv2Iri6wj57jkZ,Alive,Ytram,0.604,0.804,1,-6.448,1,0.0339,0.0144,0.815,0.441,0.0334,122.019,audio_features,3IaDHisoQv2Iri6wj57jkZ,spotify:track:3IaDHisoQv2Iri6wj57jkZ,https://api.spotify.com/v1/tracks/3IaDHisoQv2Iri6wj57jkZ,https://api.spotify.com/v1/audio-analysis/3IaDHisoQv2Iri6wj57jkZ,168320,4
1LKo1pAertanzWdCwjykFB,Float,Anabel Englund,0.711,0.684,11,-8.866,0,0.0282,0.167,0.00265,0.124,0.307,120.976,audio_features,1LKo1pAertanzWdCwjykFB,spotify:track:1LKo1pAertanzWdCwjykFB,https://api.spotify.com/v1/tracks/1LKo1pAertanzWdCwjykFB,https://api.spotify.com/v1/audio-analysis/1LKo1pAertanzWdCwjykFB,212878,4
5Q8uxf5IIGcvB18tRXu0Rp,Rapture,Alok,0.677,0.631,3,-6.876,0,0.0603,0.168,0.216,0.0842,0.543,123.999,audio_features,5Q8uxf5IIGcvB18tRXu0Rp,spotify:track:5Q8uxf5IIGcvB18tRXu0Rp,https://api.spotify.com/v1/tracks/5Q8uxf5IIGcvB18tRXu0Rp,https://api.spotify.com/v1/audio-analysis/5Q8uxf5IIGcvB18tRXu0Rp,166452,4
4cFeXui0uAhC2f4fTwN4P7,Ones You Miss,R3HAB,0.803,0.559,10,-6.321,0,0.0554,0.152,3.05e-05,0.0553,0.335,124.067,audio_features,4cFeXui0uAhC2f4fTwN4P7,spotify:track:4cFeXui0uAhC2f4fTwN4P7,https://api.spotify.com/v1/tracks/4cFeXui0uAhC2f4fTwN4P7,https://api.spotify.com/v1/audio-analysis/4cFeXui0uAhC2f4fTwN4P7,133669,4
6L5eyrIlO6GkRJAdqQEThe,Mad World,Timmy Trumpet,0.54,0.892,11,-4.985,1,0.11,0.233,9.35e-05,0.195,0.152,106.594,audio_features,6L5eyrIlO6GkRJAdqQEThe,spotify:track:6L5eyrIlO6GkRJAdqQEThe,https://api.spotify.com/v1/tracks/6L5eyrIlO6GkRJAdqQEThe,https://api.spotify.com/v1/audio-analysis/6L5eyrIlO6GkRJAdqQEThe,153304,3
1cVQmBnSLjhWB67iqAXYZZ,I Just Wanna (feat. Bow Anderson),Felix Jaehn,0.696,0.724,11,-7.083,1,0.0421,0.18,8.69e-05,0.251,0.568,117.998,audio_features,1cVQmBnSLjhWB67iqAXYZZ,spotify:track:1cVQmBnSLjhWB67iqAXYZZ,https://api.spotify.com/v1/tracks/1cVQmBnSLjhWB67iqAXYZZ,https://api.spotify.com/v1/audio-analysis/1cVQmBnSLjhWB67iqAXYZZ,159657,4
5DVATjQZPVsm5kWbrPmekU,LUCID,Rina Sawayama,0.672,0.895,8,-2.836,1,0.0469,0.0145,0.000968,0.175,0.412,125.983,audio_features,5DVATjQZPVsm5kWbrPmekU,spotify:track:5DVATjQZPVsm5kWbrPmekU,https://api.spotify.com/v1/tracks/5DVATjQZPVsm5kWbrPmekU,https://api.spotify.com/v1/audio-analysis/5DVATjQZPVsm5kWbrPmekU,218108,4
2GvnieNPXvvgnrQne1HEtl,Slow Lane,Armin van Buuren,0.606,0.83,7,-4.322,1,0.0569,0.00624,0,0.157,0.303,120.02,audio_features,2GvnieNPXvvgnrQne1HEtl,spotify:track:2GvnieNPXvvgnrQne1HEtl,https://api.spotify.com/v1/tracks/2GvnieNPXvvgnrQne1HEtl,https://api.spotify.com/v1/audio-analysis/2GvnieNPXvvgnrQne1HEtl,194495,4
5WNa0eaGNwQ1ZXTHVlULpd,Deep End - SIDEPIECE Remix,John Summit,0.773,0.652,11,-9.187,0,0.0807,0.143,0.024,0.44,0.453,126.007,audio_features,5WNa0eaGNwQ1ZXTHVlULpd,spotify:track:5WNa0eaGNwQ1ZXTHVlULpd,https://api.spotify.com/v1/tracks/5WNa0eaGNwQ1ZXTHVlULpd,https://api.spotify.com/v1/audio-analysis/5WNa0eaGNwQ1ZXTHVlULpd,196687,4
6ft4hAq6yde8jPZY2i5zLr,Paradise (feat. Dermot Kennedy),MEDUZA,0.632,0.595,8,-7.644,0,0.0401,0.0689,0,0.209,0.435,124.114,audio_features,6ft4hAq6yde8jPZY2i5zLr,spotify:track:6ft4hAq6yde8jPZY2i5zLr,https://api.spotify.com/v1/tracks/6ft4hAq6yde8jPZY2i5zLr,https://api.spotify.com/v1/audio-analysis/6ft4hAq6yde8jPZY2i5zLr,167903,4
5seWZTjT0U8a7cy3Y5NJQ9,Like Gold,Loud Luxury,0.759,0.845,6,-6.794,0,0.0421,0.0699,8.65e-05,0.215,0.694,124.0,audio_features,5seWZTjT0U8a7cy3Y5NJQ9,spotify:track:5seWZTjT0U8a7cy3Y5NJQ9,https://api.spotify.com/v1/tracks/5seWZTjT0U8a7cy3Y5NJQ9,https://api.spotify.com/v1/audio-analysis/5seWZTjT0U8a7cy3Y5NJQ9,176389,4
3ijMfK5xwJTDdeyJp72mPM,Alive,PAX,0.733,0.693,11,-8.165,1,0.0326,0.0127,0.066,0.089,0.104,126.006,audio_features,3ijMfK5xwJTDdeyJp72mPM,spotify:track:3ijMfK5xwJTDdeyJp72mPM,https://api.spotify.com/v1/tracks/3ijMfK5xwJTDdeyJp72mPM,https://api.spotify.com/v1/audio-analysis/3ijMfK5xwJTDdeyJp72mPM,230476,4
27ITlhgZIx0ZYwaLYYDBsi,LOVELIFE (with Jeremih),Benny Benassi,0.795,0.783,6,-4.715,0,0.0773,0.239,2.93e-06,0.0488,0.864,122.98,audio_features,27ITlhgZIx0ZYwaLYYDBsi,spotify:track:27ITlhgZIx0ZYwaLYYDBsi,https://api.spotify.com/v1/tracks/27ITlhgZIx0ZYwaLYYDBsi,https://api.spotify.com/v1/audio-analysis/27ITlhgZIx0ZYwaLYYDBsi,151475,4
055Mme9ReKK99jRFA5UJ55,Get Out My Head,Shane Codd,0.693,0.913,0,-3.035,1,0.0298,0.0542,6.87e-05,0.231,0.795,123.989,audio_features,055Mme9ReKK99jRFA5UJ55,spotify:track:055Mme9ReKK99jRFA5UJ55,https://api.spotify.com/v1/tracks/055Mme9ReKK99jRFA5UJ55,https://api.spotify.com/v1/audio-analysis/055Mme9ReKK99jRFA5UJ55,204933,4
39umHdGKfpnjY4TFtnoQ51,Too Much (feat. Usher),Marshmello,0.712,0.891,6,-2.76,0,0.0401,0.00415,0,0.258,0.735,126.012,audio_features,39umHdGKfpnjY4TFtnoQ51,spotify:track:39umHdGKfpnjY4TFtnoQ51,https://api.spotify.com/v1/tracks/39umHdGKfpnjY4TFtnoQ51,https://api.spotify.com/v1/audio-analysis/39umHdGKfpnjY4TFtnoQ51,165704,4
6KddlPfPQ0L8MyffEpo63p,Water (feat. ZOHARA),KREAM,0.567,0.738,0,-6.03,0,0.154,0.0129,7.27e-05,0.207,0.432,121.936,audio_features,6KddlPfPQ0L8MyffEpo63p,spotify:track:6KddlPfPQ0L8MyffEpo63p,https://api.spotify.com/v1/tracks/6KddlPfPQ0L8MyffEpo63p,https://api.spotify.com/v1/audio-analysis/6KddlPfPQ0L8MyffEpo63p,192838,4
6f3Slt0GbA2bPZlz0aIFXN,The Business,Tiësto,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,audio_features,6f3Slt0GbA2bPZlz0aIFXN,spotify:track:6f3Slt0GbA2bPZlz0aIFXN,https://api.spotify.com/v1/tracks/6f3Slt0GbA2bPZlz0aIFXN,https://api.spotify.com/v1/audio-analysis/6f3Slt0GbA2bPZlz0aIFXN,164000,4
7wOirxr2EhVVFeG8Rs0Jnx,Freedom for my People,Oliver Heldens,0.435,0.737,11,-6.562,0,0.0481,0.179,0.0463,0.115,0.282,122.007,audio_features,7wOirxr2EhVVFeG8Rs0Jnx,spotify:track:7wOirxr2EhVVFeG8Rs0Jnx,https://api.spotify.com/v1/tracks/7wOirxr2EhVVFeG8Rs0Jnx,https://api.spotify.com/v1/audio-analysis/7wOirxr2EhVVFeG8Rs0Jnx,297054,4
67rWoODE6VWSYz0ECqJWVS,Top Down,Gaullin,0.78,0.844,8,-5.726,1,0.17,0.0616,0.000479,0.146,0.371,125.005,audio_features,67rWoODE6VWSYz0ECqJWVS,spotify:track:67rWoODE6VWSYz0ECqJWVS,https://api.spotify.com/v1/tracks/67rWoODE6VWSYz0ECqJWVS,https://api.spotify.com/v1/audio-analysis/67rWoODE6VWSYz0ECqJWVS,146400,4
0jEcG9tyrn0gL2IPTNTMKl,Scuff Your Soul,LP Giobbi,0.672,0.857,6,-5.456,0,0.0428,0.0976,0.000111,0.679,0.303,123.966,audio_features,0jEcG9tyrn0gL2IPTNTMKl,spotify:track:0jEcG9tyrn0gL2IPTNTMKl,https://api.spotify.com/v1/tracks/0jEcG9tyrn0gL2IPTNTMKl,https://api.spotify.com/v1/audio-analysis/0jEcG9tyrn0gL2IPTNTMKl,162097,4
0XYDXvaqjo9aEwZt0PeWdz,You Need Me,Black Coffee,0.658,0.811,2,-13.014,0,0.0365,0.451,0.366,0.0781,0.246,117.988,audio_features,0XYDXvaqjo9aEwZt0PeWdz,spotify:track:0XYDXvaqjo9aEwZt0PeWdz,https://api.spotify.com/v1/tracks/0XYDXvaqjo9aEwZt0PeWdz,https://api.spotify.com/v1/audio-analysis/0XYDXvaqjo9aEwZt0PeWdz,375917,4
14ngWWxvUSnIMXgF6rzSk1,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,0.798,0.828,2,-5.36,1,0.193,0.0247,2.55e-06,0.121,0.6,124.962,audio_features,14ngWWxvUSnIMXgF6rzSk1,spotify:track:14ngWWxvUSnIMXgF6rzSk1,https://api.spotify.com/v1/tracks/14ngWWxvUSnIMXgF6rzSk1,https://api.spotify.com/v1/audio-analysis/14ngWWxvUSnIMXgF6rzSk1,156960,4
1Uwvfrav6kkJUWHECeokme,Solid Ground,Kaskade,0.559,0.891,7,-3.232,0,0.0687,0.134,0.000298,0.332,0.164,125.087,audio_features,1Uwvfrav6kkJUWHECeokme,spotify:track:1Uwvfrav6kkJUWHECeokme,https://api.spotify.com/v1/tracks/1Uwvfrav6kkJUWHECeokme,https://api.spotify.com/v1/audio-analysis/1Uwvfrav6kkJUWHECeokme,199680,4
6cm0CsFVU8QTLTVegPgHDm,Haunted,Sasha,0.577,0.892,0,-6.6,0,0.0321,0.193,0.123,0.222,0.241,125.035,audio_features,6cm0CsFVU8QTLTVegPgHDm,spotify:track:6cm0CsFVU8QTLTVegPgHDm,https://api.spotify.com/v1/tracks/6cm0CsFVU8QTLTVegPgHDm,https://api.spotify.com/v1/audio-analysis/6cm0CsFVU8QTLTVegPgHDm,256823,4
3B5z7hV9I8dmd6zt2zYIdd,Your Lullaby,Giolì & Assia,0.625,0.578,5,-10.344,0,0.043,0.0108,0.254,0.379,0.209,119.954,audio_features,3B5z7hV9I8dmd6zt2zYIdd,spotify:track:3B5z7hV9I8dmd6zt2zYIdd,https://api.spotify.com/v1/tracks/3B5z7hV9I8dmd6zt2zYIdd,https://api.spotify.com/v1/audio-analysis/3B5z7hV9I8dmd6zt2zYIdd,174001,4
2aOK6TRYn4DneIBHJOAQ4r,One More Dance (with Alida),R3HAB,0.726,0.759,9,-5.107,0,0.0428,0.164,0.000448,0.0891,0.56,123.923,audio_features,2aOK6TRYn4DneIBHJOAQ4r,spotify:track:2aOK6TRYn4DneIBHJOAQ4r,https://api.spotify.com/v1/tracks/2aOK6TRYn4DneIBHJOAQ4r,https://api.spotify.com/v1/audio-analysis/2aOK6TRYn4DneIBHJOAQ4r,145320,3
1pUTByFRmxwuFIl18NpUB8,The Logical Song,MATTN,0.612,0.982,6,-2.984,0,0.0496,0.00618,0.433,0.274,0.175,128.122,audio_features,1pUTByFRmxwuFIl18NpUB8,spotify:track:1pUTByFRmxwuFIl18NpUB8,https://api.spotify.com/v1/tracks/1pUTByFRmxwuFIl18NpUB8,https://api.spotify.com/v1/audio-analysis/1pUTByFRmxwuFIl18NpUB8,162187,4
2m9ryxnEcVoQNr22KRxe09,Channel 43 - Radio Edit,deadmau5,0.641,0.778,1,-5.24,1,0.0591,0.00476,0.807,0.101,0.191,128.034,audio_features,2m9ryxnEcVoQNr22KRxe09,spotify:track:2m9ryxnEcVoQNr22KRxe09,https://api.spotify.com/v1/tracks/2m9ryxnEcVoQNr22KRxe09,https://api.spotify.com/v1/audio-analysis/2m9ryxnEcVoQNr22KRxe09,184687,4
0Xrw7A3e4ZvqZxwsaCuO7U,Exotica (Edit),Purple Disco Machine,0.675,0.928,1,-6.09,0,0.0443,0.000973,0.523,0.225,0.75,121.793,audio_features,0Xrw7A3e4ZvqZxwsaCuO7U,spotify:track:0Xrw7A3e4ZvqZxwsaCuO7U,https://api.spotify.com/v1/tracks/0Xrw7A3e4ZvqZxwsaCuO7U,https://api.spotify.com/v1/audio-analysis/0Xrw7A3e4ZvqZxwsaCuO7U,193770,4
5ad6HGAiatmKHXMI0OSodk,All On Me (feat. Zhu),Tchami,0.797,0.66,5,-6.883,1,0.0816,0.0112,0.00739,0.297,0.317,122.02,audio_features,5ad6HGAiatmKHXMI0OSodk,spotify:track:5ad6HGAiatmKHXMI0OSodk,https://api.spotify.com/v1/tracks/5ad6HGAiatmKHXMI0OSodk,https://api.spotify.com/v1/audio-analysis/5ad6HGAiatmKHXMI0OSodk,249837,4
5D246C2tLKCTeZgcsRfvcA,Burnin,Petit Biscuit,0.846,0.554,8,-8.753,0,0.0559,0.044,0.000367,0.0797,0.784,113.968,audio_features,5D246C2tLKCTeZgcsRfvcA,spotify:track:5D246C2tLKCTeZgcsRfvcA,https://api.spotify.com/v1/tracks/5D246C2tLKCTeZgcsRfvcA,https://api.spotify.com/v1/audio-analysis/5D246C2tLKCTeZgcsRfvcA,175893,4
7C1trmcQQ5n5RNy4l6ziCv,Some Say - Felix Jaehn Remix,Nea,0.682,0.7,6,-5.591,1,0.0397,0.406,0,0.174,0.637,120.03,audio_features,7C1trmcQQ5n5RNy4l6ziCv,spotify:track:7C1trmcQQ5n5RNy4l6ziCv,https://api.spotify.com/v1/tracks/7C1trmcQQ5n5RNy4l6ziCv,https://api.spotify.com/v1/audio-analysis/7C1trmcQQ5n5RNy4l6ziCv,186878,4
0GTPmh5G40joBg93vcSQNq,Don't Say Goodbye (feat. Tove Lo),Alok,0.698,0.719,0,-4.923,0,0.0455,0.00829,4.01e-06,0.326,0.364,120.062,audio_features,0GTPmh5G40joBg93vcSQNq,spotify:track:0GTPmh5G40joBg93vcSQNq,https://api.spotify.com/v1/tracks/0GTPmh5G40joBg93vcSQNq,https://api.spotify.com/v1/audio-analysis/0GTPmh5G40joBg93vcSQNq,186700,4
